,winner,white_rating,black_rating,moves
993,black,2211,2300,d4 c5 d5 Nf6 Nc3 e5 e4 d6 Bc4 a6 a4 Be7 Nf3 b6 O-O O-O Be3 Nbd7 h3 Ne8 Qe2 Nc7 Qd3 Rb8 Na2 b5 axb5 axb5 Bb3 c4 Bxc4 bxc4 Qxc4 Ba6
994,white,2194,2384,d4 Nf6 Nf3 c5 d5 d6 Nc3 g6 e4 Bg7 Bc4 O-O O-O a6 a4 b5 axb5 Nfd7 Be3 Nb6 Bd3 Bb7 bxa6 Nxa6 Qe2 Nb4 Bb5 Qc7 h3 h6 Qd2 Kh7 Nh4 Bf6 Bxh6 Bxh4 Bxf8 Rxf8 Ne2 Ra8 Rxa8 Nxa8 c3 Na6 g3 Bf6 Be8 Kg7 Bb5 Qb6 Bd3 N8c7 Nf4 Nb8 Ng2 Nd7 Ne3 Ba6 Bxa6 Qxa6 f4 Qb5 g4 Kg8 g5 Bg7 h4 Nb6 f5 Nc4 Nxc4 Qxc4 fxg6 fxg6 Qf4 Qe2 Qf7+ Kh7 Qf3 Qxb2 h5 Qxc3 hxg6+ Kg8 Qf7+ Kh8 Qf5 Qg3+ Kh1 Qh4+ Kg2 Kg8 Qc8+
995,black,2131,2185,d4 d5 c4 e6 Nc3 Nf6 Bg5 Be7 e3 O-O Nf3 h6 Bh4 b6 cxd5 Nxd5 Bxe7 Qxe7 e4 Nxc3 bxc3 c5 Bd3 Bb7 O-O Rd8 Rc1 Nc6 Bb1 Rd7 Qd3 a5 d5 Ba6 c4 e5 Qc3 Nd4 Nxd4 cxd4 Qd2 Rc8 Bd3 Rdc7 Qe2 b5 c5 Rxc5 Rxc5 Rxc5 f4 a4 fxe5 Qxe5 Qd2 Qd6 Qf2 f6 Qxd4 Bc8 h3 Be6 Qe3 Rc3 Qd4 Rc5 Qf2 Bd7 Rb1 b4 Qb2 Rc3 Be2 Qc5+ Kh1 Rc2 Qxb4 Rc1+ Kh2 Qg1+ Kg3 Rxb1 Qc4 Qe3+ Bf3 Qg5+ Kf2 Rb2+ Kg1 Qe3+ Kh2 Qxf3
996,black,1573,2184,d4 d5 c4 e6 a3 Nf6 Bg5 Be7 Nc3 O-O Qc2 c5 e3 cxd4 exd4 Nc6 Nf3 dxc4 O-O-O Nd5 Be3 Nxe3 fxe3 Na5 Nd2 b5 b4 cxb3 Nxb3 Nxb3+ Qxb3 Bd7 Qa2 b4 Ne4 bxa3 Nc5 Rc8 Qxa3 Bxc5 dxc5 Qe7 Qxa7 Qxc5+ Qxc5 Rxc5+ Kb2 Ba4 Rd2 Rfc8 Bd3 Rb8+ Ka1 Ra5 Ra2 Rba8 Bc4 Bb5 Bb3 Rxa2+ Bxa2 Bc4 Rc1 Bxa2 Kb2 Bd5 g3 Rb8+ Ka3 Rb3+ Ka4 h6 Rc8+ Kh7 Rc7 f5 g4 Rxe3 gxf5 exf5 Rc5 Re5 Kb4 f4 Kc3 f3 Kd4 Rf5 Ke3 f2 Rc1 f1=Q Rxf1 Rxf1 Ke2 Rh1 Ke3 Rxh2
997,white,2170,2266,d4 Nf6 Nf3 e6 c4 c5 e3 b6 Nc3 cxd4 exd4 Bb7 Bd3 Be7 O-O d5 cxd5 Nxd5 Nxd5 Qxd5 Be3 O-O Qc2 Rc8 Qb1 h6 Rc1 Nd7 Rc3 Rxc3 bxc3 Qa5 c4 Bxf3 gxf3 Qh5 Be4 Rc8 Qd3 f5 Bb7 Rc7 Ba8 Rc8 Bb7 Rc7 Ba8 Bd6 f4 Qg4+ Bg2 Bxf4 Bxf4 Qxf4 Re1 Nf8 d5 exd5 Bxd5+ Kh7 Re8 Qg5+ Qg3 Qxg3+ fxg3 Nd7 Re7 b5 Be6 bxc4 Rxd7 Rc5 Rd5 Rxd5 Bxd5 c3 Bb3 g5 Kf2 Kg6 Ke3 h5 Kd4 f4 gxf4 g4 Kxc3 Kf5 Kd3 Kxf4 Ke2 a5 Kf2 h4 Bd1 Kf5 Ke3 Kg5 Ba4 Kf5 Bc2+ Ke5 Be4 a4 a3 g3 hxg3 hxg3 Bc6
998,black,2289,2152,e4 c5 Nf3 d6 Bb5+ Bd7 Bxd7+ Nxd7 O-O Ngf6 Re1 g6 d4 cxd4 Nxd4 Bg7 c4 O-O Nc3 Qa5 Bd2 Qc5 Be3 Qxc4 Rc1 Qa6 Ndb5 Nxe4 Nc7 Qc6 Nxa8 Nxc3 bxc3 Rxa8 Bd4 e6 Bxg7 Kxg7 Qd4+ e5 Qe4 Qxe4 Rxe4 Rc8 Kf1 Nc5 Re3 Kf6 Ke2 d5 h4 b5 h5 gxh5 Rh1 Ne4 Rxh5 Nxc3+ Kd2 Ne4+ Rxe4 dxe4 Rxh7 Kg6 Rh4 a5 Rxe4 Kf5 Rh4 b4 Rh6 Rc3 Rh1 Ra3 Ra1 b3 Kc1 Rxa2 Rb1 a4
999,white,2142,2104,d4 Nf6 Nf3 g6 e3 Bg7 c4 O-O Bd3 d6 O-O c6 Nc3 Qc7 Qc2 Nbd7 b3 a6 Bb2 e5 Rfe1 Re8 a4 a5 Re2 exd4 exd4 Rxe2 Qxe2 Nf8 Re1 Bg4 d5 Re8 Qd2 Bxf3 Rxe8 Nxe8 gxf3 Qd7 Kg2 Nf6 Ba3 Nh5 Ne4 Be5 Bf1 Qe7 dxc6 bxc6 Bxd6 Bxd6 Qxd6 Qh4 Qxc6 Ne6 Qb5 Qf4 Qxa5 Qc1 Kg1 Nhf4 Nf6+ Kg7 Qe5 Nh3+ Kg2 Nhf4+ Kg3 Kf8 Nd5 Nh5+ Kh4 Ke8 Qb8+ Kd7 Qb7+
1000,black,2008,2135,f4 d5 d4 Nf6 e3 e6 Nf3 Be7 Bd3 c5 c3 c4 Bc2 b5 a4 b4 Nbd2 O-O O-O Nc6 Ne5 Bb7 Rf3 Nxe5 fxe5 Ne4 Nxe4 dxe4 Rf4 f5 exf6 Rxf6 Bxe4 Bxe4 Rxe4 Bd6 cxb4 Qb8 Rh4 Qxb4 e4 Raf8 e5 Bxe5 Bg5 Rf5 dxe5 Rxg5 Qe2 Rgf5 Rxc4 Qb6+ Kh1 Rf2 Qd3 Qxb2 Rg1 Qxe5 Rh4 Qf5 Qxf5 R8xf5 Re4 Kf7 h3 Rf1 Rc4 Kf6 Rc7 Rxg1+ Kxg1 Ra5 Rc4 Ke5 Kf2 Kd5 Rg4 g6 Ke3 Kd6 Rb4 Kc5 Re4 Kd6 Kf4 Rf5+ Kg4 e5 g3 h5+ Kh4 Kd5 Rb4 e4 g4 hxg4 hxg4 Rf7 Kg5 e3 Rb1 e2 Re1 Re7 Kxg6 Kd4 Kf6 Re4 g5 Kd3 g6 Kd2 g7 Kxe1 g8=Q Kf1 Qh7 e1=Q Qh1+ Kf2 Qh2+ Ke3 Qh3+ Kd2 Qd7+ Kc3 Qc6+ Kb3 Qb5+ Rb4 Qd5+ Kxa4 Qa2+ Kb5 Qd5+ Ka6 Qd3+ Rb5 Kg6 Qe6+ Kg7 Qg4+ Kh6 Qh5+ Kg7 Kb6 Qd6+ Ka5 Qa3+ Kb6 Qd6+ Kb7 Qd7+ Ka8 Qc8+ Rb8 Qc6+ Rb7+ Kf6 Qh6+ Ke5 Qxc6 Kd4 Qa6 Kc5 Rd7
1001,white,2126,2072,d4 Nf6 c4 e6 Nf3 b6 e3 Bb7 Nc3 Bb4 Be2 O-O O-O Bxc3 bxc3 d6 Qc2 Ne4 Nd2 f5 Nxe4 Bxe4 Qb3 Qg5 f3 Bb7 c5 Nd7 Qxe6+ Rf7 cxd6 Nf8 Qe5 Ng6 Qe6 Bc8 Qd5 Nh4 Rf2 c6 Qxc6 Bb7 Qb5 Rd8 e4 f4 Qxg5
1002,black,2136,2170,d4 d5 Nf3 Nf6 e3 Bf5 Bd3 Bg6 Nh4 e6 c4 c6 Nc3 Bd6 c5 Bc7 b4 Nbd7 Bb2 e5 Bxg6 hxg6 Nf3 Qe7 a4 a5 b5 exd4 Qxd4 Rh5 Ba3 Ne5 Nxe5 Bxe5 Qd3 Ne4 Rc1 Bxc3+ Rxc3 Nxc3 Qxc3 Qe5 Qxe5+ Rxe5 Bb2 Re4 O-O Rxa4 bxc6 bxc6 Bxg7 Rc4 Bd4 a4 Ra1 a3 h3 a2 Kf1 Rb4 Ke2 Rb1 Kd2 Rxa1 Bxa1 Ra5 Kc3 Rxc5+ Kb4 Rc1 Kb3
1003,black,1952,2130,e4 c5 Nf3 d6 Bc4 Nc6 O-O Nf6 Nc3 e6 d4 cxd4 Nxd4 Be7 Bb5 Bd7 Bxc6 bxc6 Re1 O-O Bg5 h6 Bxf6 Bxf6 Nce2 Qb6 Rb1 c5 Nf3 a5 c3 a4 e5 dxe5 Qxd7 Rfd8 Qxd8+ Rxd8 Ng3 c4 Nxe5 Bxe5 Rxe5 Rd2 Re2 Rxe2 Nxe2 a3 Nd4 axb2 h3 Qd6 Rxb2 Qa3 Rb8+ Kh7 Rf8 Qxf8 Nxe6 fxe6
1004,black,1289,2108,e4 e5 Nf3 Nc6 Bb5 a6 Ba4 Nf6 Nc3 Be7 d4 exd4 Nxd4 Nxd4 Qxd4 O-O Nd5 Nxd5 Qxd5 c6 Qd3 Qa5+ Bd2 Qxa4 O-O Bf6 Qc3 Bxc3
1005,white,2454,1848,Nf3 Nf6 c4 d6 Nc3 g6 g3 Bg7 Bg2 O-O
1006,black,2384,2199,e4 c5 Nf3 e6 d3 d5 Nbd2 Nc6 g3 Bd6 Bg2 Nge7 O-O O-O Re1 Qc7 Qe2 f6 a3 d4 Nc4 e5 Bd2 Be6 Rf1 b5 Nxd6 Qxd6 Nh4 Rac8 f4 c4 a4 a6 axb5 axb5 Ra6 Qc7 fxe5 fxe5 Nf5 cxd3 cxd3 Qb7 Raa1 Nxf5 exf5 Bxf5 Bb4 Rf6 Rac1 Qd7 Bxc6 Rfxc6 Rxc6 Rxc6 Qxe5 g6 g4 Re6 Qf4 Rf6 gxf5 Rxf5 Qb8+ Kg7 Bf8+ Kf7 Bh6 Rxf1+ Kxf1 Qh3+ Kg1 Qxh6 Qc7+ Ke6 Qc6+ Ke5 Qc5+ Ke6 Qxd4 Qc1+ Kg2 Qd2+ Kf3 Qd1+ Kf2 Qd2+ Kf3 Qxh2 Qb6+ Qd6 Qxb5 h5 Qe8+ Kd5
1007,white,2212,2231,e4 c5 Ne2 e6 Nbc3 a6 g3 b5 Bg2 Bb7 d3 Nc6 O-O Nf6 f4 d6 h3 Be7 g4 O-O Be3 d5 e5 Nd7 Bf2 d4 Ne4 Nb6 N2g3 Nd5 g5 Nxf4 Nf6+ gxf6 gxf6 Bxf6 exf6 Qxf6 Be1 Qg5 Rxf4 Qxf4 Nh5 Qg5 Bd2 Qg6 Kh2 Kh8 Nf4 Qf6 Nh5 Qe7 Be4 f5 Bxc6 Bxc6 Qe2 Rg8 Qe5+ Rg7 Rg1 Rg8 Bh6
1008,white,2194,2240,d4 d5 c4 c6 Nf3 Nf6 Nc3 e6 Bg5 h6 Bxf6 Qxf6 Qb3 Qd8 e4 dxe4 Nxe4 Nd7 Bd3 Be7 O-O Nf6 Rfd1 O-O Qc2 Qc7 Qe2 b6 Rac1 Bb7 Nxf6+ Bxf6 d5 exd5 cxd5 c5 Qe4 g6 b3 Qd6 Bc4 Rfe8 Qg4 a6 a4 Kg7 Nd2 Bc8 Qf3 Bf5 h3 h5 Bd3 Bxd3 Qxd3 Qe5 Nc4 Qb8 d6 b5 axb5 axb5 Ne3 Bd4 Nc2 Qxd6 Nxd4 cxd4 Qxd4+ Qxd4 Rxd4 Red8 Rxd8 Rxd8 Rc5 Rd1+ Kh2 Rd2 f3 b4 Rc4 Rb2 Rxb4 h4 Rxh4 Rxb3 Kg3 g5 Rc4 Kg6 h4 gxh4+ Rxh4 Rb2 Rc4 f6 Rc5 Rb4 Kh3 Rd4 Kh2 Rb4 Kh1 Rb1+ Kh2 Rb4 Kg1 Rb2 Kf1 Ra2 Rb5 Rc2 Rd5 Ra2 Kg1 Rb2 Kh1 Rb1+ Kh2 Rb4 Kh3 Rc4 Ra5 Rb4 Kg3 Rc4 Kf2 Rc3 Kf1 Rc2 Kg1 Rb2 Kh1 Rc2 Kh2 Rb2 Kh3 Rb4 Kg3 Rc4 Ra8 Rb4 Rc8 Rd4 Rc7 Rb4 Kh2 Rd4 Kh3 Rb4 Kg3 Rd4 Kf2 Rd3 Kf1 Rd2 Kg1 Rb2 Kh1 Rd2 Kh2 Rb2 Kh3 Rb4 Kg3 Rd4 Rc8 Rb4 Rd8 Rc4 Kh3 Rb4 Rg8+ Kf7 Rh8 Kg6 Rd8 Rc4 Rd1 Rb4 Kh2 Rc4 Kh1 Rb4 Kg1 Rb2 Kh2 Rb4 Kh3 Rc4 Re1 Rb4 g3 Rc4 Rf1 Rb4 Rf2 Rc4 Re2 Rb4 Kg2 Rc4 Kf2 Rc3 Rd2 Rb3 Ra2 Rc3 Rb2 Ra3 Rd2 Rc3 Kg2 Rb3 Rd8 Rc3 Ra8 Rb3 Ra7 Rc3 Ra6 Rb3 Ra5 Rc3 Ra4 Rb3 Ra2 Rc3 Ra1 Rb3 Rc1 Rd3 Re1 Rc3 Re8 Rd3 Rg8+ Kf7 Rh8 Kg7 Rh4 Kg6 Rg4+ Kf7 Ra4 Kg6 Kf2 Rc3 Rh4 Rb3 Rh1 Rc3 Rg1 Rb3 Rf1 Rc3 Re1 Rb3 Rd1 Rc3 Ke2 Rb3 Rc1 Ra3 Rb1 Rc3 Kf2 Ra3 Rb2 Rc3 Kg2 Ra3 g4 Rc3 Kg3 Rc4 Rb3 Ra4 Rc3 Rb4 Rd3 Rc4 Re3 Rb4 Re2 Rc4 Rf2 Rb4 Rg2 Rc4 Rh2 Rb4 Rh1 Rc4 Rg1 Rb4 Rc1 Ra4 Rb1 Rc4 Re1 Rb4 Rc1 Rd4 Kf2 Rd3 Ke2 Ra3 Rb1 Ra2+ Ke3 Ra3+ Kf4 Ra4+ Kg3 Ra3 Rb8 Ra4 Rg8+ Kf7 Rh8 Kg7 Rb8 Kg6 Rg8+ Kf7 Rc8 Kg6 Rc7 Ra5 Kh4 Ra4 Rc6 Rc4 Kg3 Ra4 Rb6 Rc4 Rb5 Ra4 f4 Ra3+ Kh4 Ra1 f5+ Kg7 Rb7+ Kh6 Kg3
1009,white,2162,2122,d4 e6 c4 c6 e4 d5 Nc3 Bb4 cxd5 exd5 e5 Bf5 Bd3 Bxd3 Qxd3 Ne7 Ne2 O-O O-O Ng6 a3 Be7 f4 f5 Ng3 Nh4 Be3 Na6 b4 Nc7 Rac1 a6 Kh1 Nb5 Nce2 Nc7 Ng1 Rc8 Nf3 Nxf3 Rxf3 g6 Rff1 Qd7 Ne2 Qe6 Nc3 Nb5 Na4 a5 Nc5 axb4 axb4 Bxc5 bxc5 Ra8 Ra1 Rfc8 Qb3 Qe8 Qb2 Rxa1 Rxa1 Ra8 Kg1 Rxa1+ Qxa1 Qd7 Kf1 Kg7 Qa5 h6 Qb6 Qc7 Qxc7+ Nxc7 Ke2 Ne6 Kd3 Nc7 Kc3 Na8 Kb4 Kf7 Kc3 Ke6 Kd3 h5 h3 Kf7 Ke2 Kg7 Kf3 Kh6 g4 Kg7 Kg3 Kh6 Kh4 Nc7 Kg3 Ne6 Kf3 Nc7 Bf2 Ne6 Be3 Nc7 Bg1 Ne6 Bf2 Nc7 Kg3 Ne6 Be3 Nc7 gxf5 gxf5 Kf3 Ne6 Ke2 Kg6 Kd3 Nc7 Kc3 Na8 Kb4 Kf7 Ka5 Ke6 Kb4 Kf7 Kc3 Ke6 Bf2 Kf7 Be1 Ke6 Kd3 Kf7 Ke3 Ke6 Kf3 Kf7 Kg3 Kg6 Ba5 Kf7 Kh4 Kg6 Bd8 b6 cxb6 c5 b7 cxd4 bxa8=Q
1010,white,2426,2178,e4 e5 Nc3 Nc6 Bc4 Nf6 d3 Bc5 Nf3 O-O O-O d6 Bg5 h6 Bxf6 Qxf6 Nd5 Qd8 c3 Bg4 b4 Bb6 a4
1011,black,2196,2420,d4 d5 c4 e6 Nc3 Nf6 cxd5 exd5 Bg5 c6 e3 Bf5 Qf3 Bg6 Bxf6 Qxf6 Qxf6 gxf6 Nf3 Nd7 Kd2 Bd6 Bd3 Nb6 Ke2 Kd7 Rab1 Nc4 Nd2 Rag8 Bxg6 hxg6 Nxc4 dxc4 h3 f5 Rbd1 b5 d5 Rd8 dxc6+ Kxc6 a3 a5 Rd2 Be5 Rhd1 Rxd2+ Rxd2 b4 axb4 axb4 Nd5 Kb5 Ne7 Bxb2 Rxb2 c3 Rb1 c2 Rc1 b3 Nd5 Rc8
1012,white,2413,2219,d4 Nf6 c4 e6 Nf3 d5 Nc3 Bb4 e3 O-O Be2 dxc4 O-O a6 Bxc4 b5 Bd3 Bb7 a3 Bxc3 bxc3 c5 a4 c4 Bc2 Nbd7 Rb1 Bc6 Ba3 Re8 Re1 Nd5 Qd2 Qa5 e4 N5f6 Bd6 h6 Qe3 Qd8 Ra1 Nb6 Bg3 Nxa4 Bh4 g5
1013,black,2247,2405,d4 Nf6 c4 e6 Nc3 d5 cxd5 exd5 Bg5 c6 e3 Bf5 Qf3 Bg6 Bxf6 Qxf6 Qxf6 gxf6 Nh3 Bd6 Kd2 Kf8 Bd3 Rg8 Bxg6 fxg6 Ng1 Nd7 Nf3 f5 a3 Nf6 b4 Ne4+ Nxe4 fxe4 Ng1 Ke7 Ne2 Rgf8 Rhf1 b5 h3 a5 Kc3 axb4+ axb4 Rxa1 Rxa1 Rxf2 Ra7+ Kf6 Nf4 Bxf4 exf4 Rxg2 Rxh7 Rg3+ Kc2 Rd3 Rc7 Rxd4 Rxc6+ Kf5 Rc5 e3 Rc8
1014,white,2621,1449,e4 e5 Nf3 Nc6 Bc4 Nf6 d3 Bc5 Nc3 O-O O-O d6 h3 h6 Be3 Bxe3 fxe3 Be6 Bb3 a6 Qe1 Qd7 Nh4 b5 Nf5 Nb4 Nxh6+ gxh6 Rxf6 Bxb3 Rxh6 Nxc2 Qg3+ Qg4 Qxg4#
1015,white,2549,1425,e4 c6 c4 d5 exd5 cxd5 cxd5 Nf6 Qa4+ Bd7 Qb3 e6 Qxb7
1016,white,2621,1425,e4 c6 d4 d5 Nd2 e5 dxe5 dxe4 Qe2 Qd4 Qxe4 Qxe4+ Nxe4 Be6 Nf3 Nd7 Bf4 f6 O-O-O Bxa2 Nd6+ Bxd6 exd6 Bd5 Nd4 O-O-O c4 Be4 b4 Nb6 f3 Bg6 g3 Bf7 Bh3+ Kb8 d7+ Ka8 Bc7 Rxd7 Bxb6 Re7 Bc5 Re5 Nxc6 bxc6 Rd8+ Kb7 Rhd1 Bxc4 Bc8+ Kb8 Ba6+ Kc7 R1d7#
1017,white,2621,1324,d4
1018,white,2621,1626,e4 c5 Nf3 Nc6 d4 e6 d5 exd5 exd5 Qe7+ Be2 Ne5 O-O d6 Re1 Qc7 Bb5+ Bd7 Bxd7+ Qxd7 Nxe5 dxe5 Rxe5+ Be7 d6 Nf6 Rxe7+ Kd8 Rxd7+ Kxd7 Nc3 Rhe8 Bg5 Re6 Bxf6 Rxf6 Qg4+ Kxd6 Rd1+ Kc6 Qd7+ Kb6 Qb5+ Kc7 Rd7+
1019,white,2256,1500,e4 e5 Nf3 Nc6 Bc4 Bc5 c3 Nf6 d4 exd4 e5 Qe7 cxd4 Bb4+ Nc3 Ne4 Qc2 Bxc3+ bxc3
1020,black,1500,2125,e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 a6 Bc4 e6 Bg5 Be7 f3 Nc6 Qd2 Qc7 O-O-O Nxd4 Qxd4 e5 Qd3 O-O Bb3 b5 Nd5 Nxd5 Bxd5 Bxg5+ Kb1 Rb8 h4 Be7 g4 Bb7 Bb3 a5 a3 a4 Ba2 Qa5 g5 b4 axb4 Qxb4 Rdg1 Bxe4
1021,white,2473,1500,e4 e5 Nf3 Nc6 Bb5 a6 Ba4 Bc5 O-O b5 Bb3 Nf6 Re1 d6 c3 Bg4 h3 Bh5 d3 O-O Nbd2 Qd7 Nf1 Rfe8 Ng3 Na5 Bc2 Bxf3 Qxf3 d5 b4
1022,black,1648,2159,d4 e6 c4 b6 Nd2 Bb7 Ngf3 f5 e3 Nf6 Bd3 d6 O-O Nbd7 Qc2 g6 Re1 Bg7 e4 O-O e5 dxe5 dxe5 Nh5 b4 a5 c5 bxc5 bxc5 Bc6 Bb2 Qe7 Bd4 Nf4 Rab1 Rfb8 g3 Nxd3 Qxd3 Nxc5 Qc2 Be4 Qxc5 Qxc5 Bxc5 Bxb1 Nxb1 Rb2 a3 Bh6 h4 Rab8 Nc3 Rc2 Bd4 c5 Bxc5 Rxc3 Nd4 Rxc5 Nxe6 Rc1 Rxc1 Bxc1 Kg2 Re8 Ng5 Rxe5 f4 Re2+ Kh3 Ra2 Ne6 Rxa3
1023,white,2166,1590,e4 g6 Nf3 Bg7 d3 d6 Nbd2 Nf6 g3 O-O Bg2 c6 O-O e5 Qe1 Ne8 a4 f5 exf5 Bxf5 Nh4 Be6 Ne4 Nf6 Ng5 Bd7 b4 a6 c4 h6 Nxg6 hxg5 Nxf8 Qxf8 Bxg5 Nh7 Qd2 Nxg5 Qxg5 Qf6 Qh5 Be8 Qxe8+
1024,white,2386,1330,e4 e5 Nc3 Nf6 f4 exf4 e5 Qe7 Qe2 Ng8 Nf3
1025,black,1340,2197,e4 e5 Nf3 Nc6 Bc4 Be7 Nc3 Nf6 d3 d6 h3 O-O Be3 Na5 Bb3 Nxb3 axb3 a6 Nd5 Re8 Nh2 h6 Qf3 Be6 Nc3 c5 Ng4 Nd7 Qg3 Kh7 Ne2 Rf8 Ra3 Rb8 c4 Bh4 Qf3 f5 exf5 Bxf5 g3 Bxd3 Qg2 Bxe2 Kxe2 Bg5 Bxg5 Qxg5 Qe4+ g6 h4 Qf5 Qxf5 gxf5 Ne3 f4 gxf4 exf4 Nd5 Rbe8+ Kf3 Ne5+ Kg2 f3+ Kg3 Rf7 Kh3 Rg8 Re1 Rg2 Rf1 Ng4
1026,black,1604,2215,d4 e6 Bf4 b6 Nf3 Bb7 e3 f5 Be2 Nf6 Qd3 Ne4 Nbd2 d6 Ng5 Nxg5 Bxg5 Qxg5 Bf3 Bxf3 gxf3 Nd7 Rf1 O-O-O O-O-O Kb7 Rh1 e5 Rdg1 Qf6 dxe5 dxe5 f4 e4 Qd5+ c6 Qd4 Qxd4 exd4 g6 c3 Nf6 Nb3 a5 Nd2 Nd5 Nc4 Nxf4 Ne5 Rg8 Nf7 Re8 Ng5 h6 Nf7 Ne2+ Kd2 Nxg1 Rxg1 Kc7 Ne5 Re6 Nf7 Rf6 Ne5 Bd6 Nc4 Bxh2 Rh1 Bf4+ Ne3 g5 Rg1 h5 Ke2 Bxe3 fxe3 h4 Rh1 f4 exf4 Rxf4 Ke3 Kd6 Rh3 Rf3+ Rxf3 exf3 Kxf3 g4+ Kg2 Re8 Kf2 Kd5 a3 a4 Kg2 Re2+ Kf1 Rxb2
1027,white,2188,1933,e4 c5 Nf3 g6 Nc3 Bg7 d4 cxd4 Nxd4 Nc6 Nxc6 bxc6 Be3 d6 Bc4 Nf6 f3 O-O Qd2 Rb8 Rb1 d5 exd5 Nxd5 Nxd5 cxd5 Bb3 d4 Bh6 Bxh6 Qxh6 Ba6 h4 Qa5+ Kd1 d3 c3 Rxb3 axb3 Qa2 Kc1 Qxb3 Qd2 Rd8 Ra1 Bc4 Rxa7 Qb6 Ra3 Bb3 h5 Bc2 hxg6 Qxg6 Ra5 f6 Rh4 Kf7 Rah5 Ra8 Rxh7+ Qxh7 Rxh7+ Kg8 Qxc2 Ra1+ Qb1 d2+ Kxd2 Rxb1 Rxe7 Rxb2+ Ke3 Kf8 Rd7 Rxg2 Rd2 Rg5 Rc2 Ke7 c4 Kd6 Kd4 Rh5 Re2 Rh1 c5+ Kd7 Re3 Kc7 Kd5 Rd1+ Ke6 f5 Kxf5 Kc6 Re5 Rf1 f4 Rh1 Ke6 Rh6+ Kf7 Rh1 f5 Kd7 f6 Rg1 Kf8 Rg4 f7 Rg6 Rd5+ Kc6 Rd6+
1028,white,2206,1640,e4 e5 f4 d6 Nf3 Nc6 Bb5 f6 O-O Bg4 h3 Bxf3 Qxf3 exf4 d4 Qd7 d5 a6 dxc6 bxc6 Bc4 d5 exd5 cxd5 Bxd5 Bc5+ Kh1 Ne7 Bxa8 O-O Nc3 Bb4 Bd5+ Kh8 Bb3 Bxc3 bxc3 Nc6 Ba4
1029,white,2524,1640,e4 e5 Nf3 Nc6 d4 exd4 Nxd4 Nxd4 Qxd4 Bd6 Qxg7 Qf6 Qxf6 Nxf6 Bd3 Be5 f4 Bd4 Nc3 d6 Bd2 Bg4 h3 Bxc3 Bxc3 Bh5 g4 Bg6 Bxf6 Rf8 f5 Bxf5 exf5 d5 O-O-O c5 Rhe1+ Kd7 Bb5+ Kc7 Rxd5 Rae8 Bxe8 Rxe8 Rxe8 Kc6 Red8 Kc7 R8d6 Kc8 Rd7 Kb8 Rxf7 Kc8 Rd8#
1030,white,2229,2002,e4 c5 Nf3 e6 c3 Nc6 d4 d5 e5 Bd7 Be2 Qb6 a3 a5 O-O Rc8 Ra2 Nge7 dxc5 Qc7 b4 Nxe5 Nxe5 Qxe5 Bf3 Nf5 Re2 Qc7 Bb2 Be7 Bg4 Bb5 Bxf5 Bxe2 Qxe2 exf5 Nd2 O-O Qf3 g6 Nb3 Rcd8 Nxa5 Bxc5 Nb3 Be7 Rd1 Bf6 g3 Rfe8 Rxd5 Rxd5 Qxd5 Bxc3 Bxc3 Qxc3 Nc5 b6 Nd7 Re6 Qa8+ Kg7 Qf8#
1031,black,2060,2111,d4 Nf6 c4 e6 Nc3 Bb4 Bd2 O-O a3 Be7 Bg5 b6 Nf3 Bb7 e3 h6 Bxf6 Bxf6 Be2 d5 cxd5 exd5 O-O Ba6 Bxa6 Nxa6 Qa4 Nb8 Rac1 c6 b4 b5 Qc2 Nd7 a4 a6 a5 Qe7 Nd2 Qxb4 Nb3 c5 Nxd5 Qc4 Nxf6+ Nxf6 Qxc4 bxc4 Rxc4 cxd4 Nxd4 Rab8 Rfc1 Rb2 Rc8 Rxc8 Rxc8+ Kh7 f3 Nd5 Rc2 Rb1+ Kf2 Ra1 e4 Nb4 Rc4 Nd3+ Ke3 Ne5 Rc5 f6 h3 Ra3+ Kd2 Rd3+ Ke2 Rxd4 Rd5 Rxd5 exd5 Kg8 Ke3 Nc4+ Kd4 Nxa5 d6 Nb7 d7 Kf7
1032,white,2105,1867,e4 e5 Nf3 Nc6 Bb5 d6 O-O Nf6 d4 exd4 Nxd4 Bd7 Nc3 a6 Bxc6 bxc6 Bg5 Be7 Qf3 h6 Bh4 O-O Nf5 Bxf5 Qxf5 Rb8 b3 Nh7 Bxe7 Qxe7 Qa5 Rb6 Na4 Rb5 Qxa6 Rh5 Qd3 Qe5 f4 Qf6 Rae1 Qh4 Qg3 Qe7 Nb2 Ra8 a4 Raa5 b4 Ra8 a5 d5 Qf3 Rh4 c3 dxe4 Qxe4 Qd6 Nc4 Qd7 Ne5 Qd5 Nxc6 Qxe4 Rxe4 Nf6 Rd4 Ng4 h3 Ne3 Rf3 Nf5 Rd5 g6 Rxf5 gxf5 Ne7+ Kf8 Nxf5 Rh5 g4 Rxf5 gxf5 Ke7 Kf2 Kf6 Ke3 Kxf5 Kd4 Ra6 Kc5 Ke4 Kb5 Rd6 Rf1 f5 a6 Rb6+ Ka5 Kd3 a7 Kxc3 Rc1+ Kb3 a8=Q Rxb4 Rb1+ Ka3 Rxb4
